"","FINAL_ID","PHYLUM","CLASS","ORDER","FAMILY","SUBFAMILY","GENUS","SPECIES","FEEDINGHAB","TOLERANCE","NBI_P_TOLERANCE","NBI_N_TOLERANCE","TOLNAME","CLASSIFIER","PREVNAMES","COMMONNAME","REFERENCE"
"1372","PRISTINA_LEIDYI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","PRISTININAE","pristina","pristina_leidyi","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1373","PRISTINA_MENONI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","PRISTININAE","pristina","pristina_menoni","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1374","PRISTINA_BREVISETA","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","PRISTININAE","pristina","pristina_breviseta","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1375","PRISTINA_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","PRISTININAE","pristina","NA","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1376","PRISTINELLA_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","PRISTININAE","pristina","NA","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1377","STYLARIA_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","NAIDINAE","stylaria","NA","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"18,83"
"1378","PARANAIS_FRICI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","NAIDINAE","paranais","paranais_frici","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"61"
"1379","PARANAIS_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","NAIDINAE","paranais","NA","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"61"
"1380","SLAVINA_APPENDICULATA","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","NAIDINAE","slavina","slavina_appendiculata","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"18,83"
"1381","SLAVINA_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","NAIDINAE","slavina","NA","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"18,83"
"1382","UNDET._TUBIFICIDAE","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","NAIDIDAE","NAIDIDAE","NA","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1383","UNDETERMINED_NAIDIDAE","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","NAIDIDAE","NAIDIDAE","NA","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1384","RHYACODRILUS_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","RHYACODRILINAE","rhyacodrilus","NA","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1385","ISOCHAETIDES_FREYI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","isochaetides","isochaetides_freyi","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1386","ISOCHAETIDES_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","isochaetides","NA","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1387","POTAMOTHRIX_VEJDOVSKYI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","potamothrix","potamothrix_vejdovskyi","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1388","POTAMOTHRIX_MOLDAVIENSIS","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","potamothrix","potamothrix_moldaviensis","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1389","POTAMOTHRIX_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","potamothrix","NA","GATHERER",8,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1390","SPIROSPERMA_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","spirosperma","NA","GATHERER",6,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1391","BOTHRIONEURUM_VEJDOVSKYANUM","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","RHYACODRILINAE","bothrioneurum","bothrioneurum_vejdovskyanum","GATHERER",7,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1392","BOTHRIONEURUM_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","RHYACODRILINAE","bothrioneurum","NA","GATHERER",7,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1393","AULODRILUS_PLURISETA","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","aulodrilus","aulodrilus_pluriseta","GATHERER",7,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1394","AULODRILUS_AMERICANUS","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","aulodrilus","aulodrilus_americanus","GATHERER",7,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1395","AULODRILUS_LIMNOBIUS","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","aulodrilus","aulodrilus_limnobius","GATHERER",7,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1396","AULODRILUS_PIGUETI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","aulodrilus","aulodrilus_pigueti","GATHERER",7,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1397","AULODRILUS_PIQUETI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","aulodrilus","aulodrilus_pigueti","GATHERER",7,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1398","AULODRILUS_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","aulodrilus","NA","GATHERER",7,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1399","ILYODRILUS_TEMPLETONI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","ilyodrilus","ilyodrilus_templetoni","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1400","ILYODRILUS_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","ilyodrilus","NA","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1401","LIMNODRILUS_CERVIX","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","limnodrilus","limnodrilus_cervix","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1402","LIMNODRILUS_PROFUNDICOLA","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","limnodrilus","limnodrilus_profundicola","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1403","LIMNODRILUS_UDEKEMIANUS","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","limnodrilus","limnodrilus_udekemianus","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1404","LIMNODRILUS_HOFFMEISTERI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","limnodrilus","limnodrilus_hoffmeisteri","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1405","LIMNODRILUS_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","limnodrilus","NA","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1406","TUBIFEX_TUBIFEX","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","tubifex","tubifex_tubifex","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1407","TUBIFEX_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","tubifex","NA","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1408","BRANCHIURA_SOWERBYI","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","RHYACODRILINAE","branchiura","branchiura_sowerbyi","GATHERER",6,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1409","BRANCHIURA_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","RHYACODRILINAE","branchiura","NA","GATHERER",6,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1410","SPIROSPERMA_FEROX","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","spirosperma","spirosperma_ferox","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"78"
"1411","PELOSCOLEX_SP.","ANNELIDA","CLITELLATA","TUBIFICIDA","NAIDIDAE","TUBIFICINAE","peloscolex","NA","GATHERER",6,NA,NA,"TOLERANT",NA,NA,NA,"18,_83"
"1412","UNDETERMINED_ENCHYTRAEIDAE","ANNELIDA","CLITELLATA","CLITELLATA","ENCHYTRAEIDAE","ENCHYTRAEIDAE","ENCHYTRAEIDAE","NA","GATHERER",10,7,8,"TOLERANT",NA,NA,NA,"18,83"
"1413","UNDETERMINED_ENCHYTRAEIDAE_SP._1","ANNELIDA","CLITELLATA","CLITELLATA","ENCHYTRAEIDAE","ENCHYTRAEIDAE","ENCHYTRAEIDAE","NA","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1414","UNDETERMINED_ENCHYTRAEIDAE_SP._2","ANNELIDA","CLITELLATA","CLITELLATA","ENCHYTRAEIDAE","ENCHYTRAEIDAE","ENCHYTRAEIDAE","NA","GATHERER",10,NA,NA,"TOLERANT",NA,NA,NA,"18,83"
"1415","UNDETERMINED_HAPLOTAXIDAE","ANNELIDA","CLITELLATA","TUBIFICIDA","HAPLOTAXIDAE","HAPLOTAXIDAE","HAPLOTAXIDAE","NA","PREDATOR",5,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1416","ECLIPIDRILUS_SP.","ANNELIDA","CLITELLATA","LUMBRICULIDA","LUMBRICULIDAE","LUMBRICULIDAE","eclipidrilus","NA","GATHERER",5,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1417","STYLODRILUS_HERINGIANUS","ANNELIDA","CLITELLATA","LUMBRICULIDA","LUMBRICULIDAE","LUMBRICULIDAE","stylodrilus","stylodrilus_heringianus","GATHERER",5,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1418","STYLODRILUS_SP.","ANNELIDA","CLITELLATA","LUMBRICULIDA","LUMBRICULIDAE","LUMBRICULIDAE","stylodrilus","NA","GATHERER",5,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1419","LUMBRICULUS_VARIEGATUS","ANNELIDA","CLITELLATA","LUMBRICULIDA","LUMBRICULIDAE","LUMBRICULIDAE","lumbriculus","lumbriculus_variegatus","GATHERER",5,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1420","LUMBRICULUS_SP.","ANNELIDA","CLITELLATA","LUMBRICULIDA","LUMBRICULIDAE","LUMBRICULIDAE","lumbriculus","NA","GATHERER",5,NA,NA,"TOLERANT",NA,NA,NA,"18"
"1421","UNDETERMINED_LUMBRICULIDAE","ANNELIDA","CLITELLATA","LUMBRICULIDA","LUMBRICULIDAE","LUMBRICULIDAE","LUMBRICULIDAE","NA","GATHERER",5,5,6,"TOLERANT",NA,NA,NA,"18"
"1422","AEOLOSOMA_LEIDYI?","ANNELIDA","ANNELIDA","ANNELIDA","AEOLOSOMATIDAE","AEOLOSOMATIDAE","aeolosoma","aeolosoma_leidyi","FILTERER",8,NA,NA,"TOLERANT",NA,NA,NA,"29"
"1423","AEOLOSOMA_TENEBRARUM?","ANNELIDA","ANNELIDA","ANNELIDA","AEOLOSOMATIDAE","AEOLOSOMATIDAE","aeolosoma","aeolosoma_tenebrarum","FILTERER",8,NA,NA,"TOLERANT",NA,NA,NA,"29"
"1424","AEOLOSOMA_HEADLEYI?","ANNELIDA","ANNELIDA","ANNELIDA","AEOLOSOMATIDAE","AEOLOSOMATIDAE","aeolosoma","aeolosoma_headleyi","FILTERER",8,NA,NA,"TOLERANT",NA,NA,NA,"29"
"1425","AEOLOSOMA_QUARTERNARIUM?","ANNELIDA","ANNELIDA","ANNELIDA","AEOLOSOMATIDAE","AEOLOSOMATIDAE","aeolosoma","aeolosoma_quarternarium","FILTERER",8,NA,NA,"TOLERANT",NA,NA,NA,"29"
"1426","AEOLOSOMA_SP.","ANNELIDA","ANNELIDA","ANNELIDA","AEOLOSOMATIDAE","AEOLOSOMATIDAE","aeolosoma","NA","FILTERER",8,NA,NA,"TOLERANT",NA,NA,NA,"29"
"1427","AEOLOSOMA_TRAVANCORENSE?","ANNELIDA","ANNELIDA","ANNELIDA","AEOLOSOMATIDAE","AEOLOSOMATIDAE","aeolosoma","aeolosoma_travancorense","FILTERER",8,NA,NA,"TOLERANT",NA,NA,NA,"29"
"1428","UNDETERMINED_AEOLOSOMATIDAE","ANNELIDA","ANNELIDA","ANNELIDA","AEOLOSOMATIDAE","AEOLOSOMATIDAE","AEOLOSOMATIDAE","NA","FILTERER",8,NA,NA,"TOLERANT",NA,NA,NA,"29"
"1429","MANAYUNKIA_SPECIOSA","ANNELIDA","POLYCHAETA","SABELLIDA","FABRICIIDAE","FABRICIIDAE","manayunkia","manayunkia_speciosa","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83"
"1430","MANAYUNKIA_SP.","ANNELIDA","POLYCHAETA","SABELLIDA","FABRICIIDAE","FABRICIIDAE","manayunkia","NA","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83"
"1431","UNDETERMINED_SABELLIDAE","ANNELIDA","POLYCHAETA","SABELLIDA","SABELLIDAE","SABELLIDAE","SABELLIDAE","NA","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83"
"1432","UNDETERMINED_POLYCHAETA","ANNELIDA","POLYCHAETA","POLYCHAETA","POLYCHAETA","POLYCHAETA","POLYCHAETA","NA","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83"
"1433","UNDETERMINED_NEMATODA","NEMATODA","NEMATODA","NEMATODA","NEMATODA","NEMATODA","NEMATODA","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,NA
"1434","PROSTOMA_GRAECENSE","NEMERTEA","ENOPLA","HOPLONEMERTEA","TETRASTEMMATIDAE","TETRASTEMMATIDAE","prostoma","prostoma_graecense","PREDATOR",8,2,7,"TOLERANT",NA,NA,NA,"108"
"1435","UNDETERMINED_NEMERTEA","NEMERTEA","NEMERTEA","NEMERTEA","NEMERTEA","NEMERTEA","NEMERTEA","NA","PREDATOR",8,NA,NA,"TOLERANT",NA,NA,NA,"108"
"1436","HYDRA_SP.","CNIDARIA","HYDROZOA","ANTHOATHECATAE","HYDRIDAE","HYDRIDAE","hydra","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"108"
"1437","UNDETERMINED_HYDRIDAE","CNIDARIA","HYDROZOA","ANTHOATHECATAE","HYDRIDAE","HYDRIDAE","HYDRIDAE","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"108"
"1438","FRENESIA_SP.","ARTHROPODA","INSECTA","TRICHOPTERA","LIMNEPHELIDAE","LIMNEPHELIDAE","frenesia","frenesia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439","ACENTRELLA_AMPLA","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIDAE","heterocloeon","heterocloeon_amplum","GATHERER",6,NA,NA,"FACULTATIVE",NA,"BAETIS_AMPLUS",NA,"74,119"
"1440","ACERPENNA_MACDUNNOUGHI","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIDAE","acerpenna","acerpenna_macdunnoughi","GATHERER",5,NA,NA,"FACULTATIVE",NA,"BAETIS_MACDUNNOUGHI",NA,"74,120"
"1441","ACERPENNA_PYGMAEA","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIDAE","acerpenna","acerpenna_pygmaea","GATHERER",4,0,4,"INTOLERANT",NA,"BAETIS_PYGMAEUS",NA,"74,120"
"1442","ACERPENNA_SP.","ARTHROPODA","INSECTA","EPHEMEROPTERA","BAETIDAE","BAETIDAE","acerpenna","NA","GATHERER",4,NA,NA,"INTOLERANT",NA,NA,NA,"74,120"
"1443","ACRONEURIA_ABNORMIS","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","ACRONEURIINAE","acroneuria","acroneuria_abnormis","PREDATOR",0,0,0,"INTOLERANT",NA,NA,NA,"55,114"
"1444","ACRONEURIA_CAROLINENSIS","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","ACRONEURIINAE","acroneuria","acroneuria_carolinensis","PREDATOR",0,NA,NA,"INTOLERANT",NA,NA,NA,"55,114"
"1445","ACRONEURIA_LYCORIAS","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","ACRONEURIINAE","acroneuria","acroneuria_lycorias","PREDATOR",0,NA,NA,"INTOLERANT",NA,NA,NA,"55,114"
"1446","ACRONEURIA_SP.","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","ACRONEURIINAE","acroneuria","NA","PREDATOR",0,0,0,"INTOLERANT",NA,NA,NA,"55,114"
"1447","AGABETES_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","LACCOPHILINAE","agabetes","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,123"
"1448","AGABUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","AGABINAE","agabus","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,123"
"1449","AGNETINA_ANNULIPES","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","PERLINAE","agnetina","agnetina_annulipes","PREDATOR",2,NA,NA,"INTOLERANT",NA,NA,NA,"112,114"
"1450","AGNETINA_CAPITATA","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","PERLINAE","agnetina","agnetina_capitata","PREDATOR",2,3,6,"INTOLERANT",NA,"PHASGANOPHORA_CAPITATA,_NEOPHASGANOPHORA_CAPITATA",NA,"112,114"
"1451","AGNETINA_FLAVESCENS","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","PERLINAE","agnetina","agnetina_flavescens","PREDATOR",2,NA,NA,"INTOLERANT",NA,NA,NA,"112,114"
"1452","AGNETINA_SP.","ARTHROPODA","INSECTA","PLECOPTERA","PERLIDAE","PERLINAE","agnetina","NA","PREDATOR",2,NA,NA,"INTOLERANT",NA,NA,NA,"112,114"
"1453","ALBOGLOSSIPHONIA_HETEROCLITA","ANNELIDA","CLITELLATA","HIRUDINIDA","GLOSSIPHONIIDAE","HAEMENTERIINAE","alboglossiphonia","alboglossiphonia_heteroclita","PREDATOR",8,NA,NA,"TOLERANT",NA,NA,NA,"83,108"
"1454","ALLOCAPNIA_SP.","ARTHROPODA","INSECTA","PLECOPTERA","CAPNIIDAE","CAPNIINAE","allocapnia","NA","SHREDDER",3,NA,NA,"INTOLERANT",NA,NA,NA,"52,114"
"1455","ALLOCAPNIA_VIVIPARA","ARTHROPODA","INSECTA","PLECOPTERA","CAPNIIDAE","CAPNIINAE","allocapnia","allocapnia_vivipara","SHREDDER",3,NA,NA,"INTOLERANT",NA,NA,NA,"52,114"
"1456","ALLOPERLA_SP.","ARTHROPODA","INSECTA","PLECOPTERA","CHLOROPERLIDAE","CHLOROPERLINAE","alloperla","NA","GATHERER",0,NA,NA,"INTOLERANT",NA,NA,NA,"83,114"
"1457","AMPHINEMURA_SP.","ARTHROPODA","INSECTA","PLECOPTERA","NEMOURIDAE","AMPHINEMURINAE","amphinemura","NA","SHREDDER",3,NA,NA,"INTOLERANT",NA,NA,NA,"83,114"
"1458","ANACAENA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","anacaena","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,123"
"1459","ANAX_SP.","ARTHROPODA","INSECTA","ODONATA","AESHNIDAE","AESHNIDAE","anax","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","APEDILUM","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMINAE","apedilum","NA","COLLECTOR",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83,124"
"1461","ARGIA_MOESTA","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","COENAGRIONIDAE","argia","argia_moesta","PREDATOR",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83,122"
"1462","ARGIA_SP.","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","COENAGRIONIDAE","argia","NA","PREDATOR",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83,122"
"1463","AXARUS_FESTIVUS_GR.","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMINAE","axarus","axarus_festivus","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"88,124"
"1464","AXARUS_SP.","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","CHIRONOMINAE","axarus","NA","GATHERER",6,NA,NA,"FACULTATIVE",NA,NA,NA,"88,124"
"1465","BASIAESCHNA_SP.","ARTHROPODA","INSECTA","ODONATA","AESHNIDAE","AESHNIDAE","basiaeschna","NA","PREDATOR",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83,122"
"1466","BEROSUS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","berosus","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,123"
"1467","BOYERIA_SP.","ARTHROPODA","INSECTA","ODONATA","AESHNIDAE","AESHNIDAE","boyeria","NA","PREDATOR",2,NA,NA,"INTOLERANT",NA,NA,NA,"83,122"
"1468","BOYERIA_VINOSA","ARTHROPODA","INSECTA","ODONATA","AESHNIDAE","AESHNIDAE","boyeria","boyeria_vinosa","PREDATOR",2,NA,NA,"INTOLERANT",NA,NA,NA,"83,122"
"1469","CAECIDOTEA_NR._RACOVITZAI","ARTHROPODA","MALACOSTRACA","ISOPODA","ASELLIDAE","ASELLIDAE","caecidotea","caecidotea_racovitzai","GATHERER",8,NA,NA,"TOLERANT",NA,"ASELLUS_NR._RACOVITZAI",NA,"108,126"
"1470","CAECIDOTEA_RACOVITZAI_RACOVITZAI","ARTHROPODA","MALACOSTRACA","ISOPODA","ASELLIDAE","ASELLIDAE","caecidotea","caecidotea_racovitzai","GATHERER",8,NA,NA,"TOLERANT",NA,"ASELLUS_RACOVITZAI_RACOVITZAI",NA,"108,126"
"1471","CALOPTERYX_SP.","ARTHROPODA","INSECTA","ODONATA","CALOPTERYGIDAE","CALOPTERYGIDAE","calopteryx","NA","PREDATOR",6,NA,NA,"FACULTATIVE",NA,"AGRION_SP.",NA,"83,122"
"1472","CELINA_SP.","ARTHROPODA","INSECTA","COLEOPTERA","DYTISCIDAE","HYDROPORINAE","celina","NA","PREDATOR",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,123"
"1473","CELITHEMIS_SP.","ARTHROPODA","INSECTA","ODONATA","LIBELLULIDAE","LIBELLULIDAE","celithemis","NA","PREDATOR",2,NA,NA,"INTOLERANT",NA,NA,NA,"83,122"
"1474","CERATOPSYCHE_BRONTA","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","HYDROPSYCHINAE","ceratopsyche","ceratopsyche_bronta","FILTERER",6,7,6,"FACULTATIVE",NA,"HYDROPSYCHE_BRONTA_HYDROPSYCHE_RECURVATA,_SYMPHITOPSYCHE_BRONTA",NA,"103,105"
"1475","CERATOPSYCHE_MOROSA","ARTHROPODA","INSECTA","TRICHOPTERA","HYDROPSYCHIDAE","HYDROPSYCHINAE","ceratopsyche","ceratopsyche_morosa","FILTERER",6,5,1,"FACULTATIVE",NA,"HYDROPSYCHE_MOROSA_SYMPHITOPSYCHE_BIFIDA,_HYDROPSYCHE_BIFIDA,_HYDROPSYCHE_SP._1,_HYDROPSYCHE_SP._10",NA,"103,105"
"1476","CHELIFERA_SP.","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","HEMERODROMIINAE","chelifera","NA","PREDATOR",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83,117"
"1477","CHROMAGRION_SP.","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE","COENAGRIONIDAE","chromagrion","NA","PREDATOR",8,NA,NA,"TOLERANT",NA,NA,NA,"83,122"
"1478","CHRYSOPS_SP.","ARTHROPODA","INSECTA","DIPTERA","TABANIDAE","CHRYSOPSINAE","chrysops","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,"TABANUS_SP.",NA,"83,117"
"1479","CLINOCERA_SP.","ARTHROPODA","INSECTA","DIPTERA","EMPIDIDAE","CLINOCERINAE","clinocera","NA","PREDATOR",6,NA,NA,"FACULTATIVE",NA,NA,NA,"83,117"
"1480","CORDULEGASTER_MACULATA","ARTHROPODA","INSECTA","ODONATA","CORDULEGASTRIDAE","CORDULEGASTRIDAE","cordulegaster","cordulegaster_maculata","PREDATOR",3,NA,NA,"INTOLERANT",NA,NA,NA,"83,122"
"1481","CORDULEGASTER_SP.","ARTHROPODA","INSECTA","ODONATA","CORDULEGASTRIDAE","CORDULEGASTRIDAE","cordulegaster","NA","PREDATOR",3,NA,NA,"INTOLERANT",NA,NA,NA,"83,122"
"1482","CRENITIS_SP.","ARTHROPODA","INSECTA","COLEOPTERA","HYDROPHILIDAE","HYDROPHILINAE","crenitis","NA","GATHERER",5,NA,NA,"FACULTATIVE",NA,NA,NA,"83,123"
"1483","CRICOTOPUS_BICINCTUS","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIINAE","cricotopus","cricotopus_bicinctus","SCRAPER",7,7,6,"TOLERANT",NA,"CRICOTOPUS_SP._3",NA,"106,107"
"1484","CRICOTOPUS_INTERSECTUS_GR.","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIINAE","cricotopus","cricotopus_intersectus","SHREDDER",7,NA,NA,"FACULTATIVE",NA,"CRICOTOPUS_SP._7",NA,"106,107"
"1485","CRICOTOPUS_SYLVESTRIS_GR.","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIINAE","cricotopus","cricotopus_sylvestris","SCRAPER",7,NA,NA,"FACULTATIVE",NA,"CRICOTOPUS_SP._5",NA,"106,107"
"1486","CRICOTOPUS_TREMULUS_GR.","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIINAE","cricotopus","cricotopus_tremulus","SHREDDER",7,8,9,"FACULTATIVE",NA,"CRICOTOPUS_SP._1",NA,"106,107"
"1487","CRICOTOPUS_TRIFASCIA_GR.","ARTHROPODA","INSECTA","DIPTERA","CHIRONOMIDAE","ORTHOCLADIINAE","cricotopus","cricotopus_trifascia","SHREDDER",6,9,9,"FACULTATIVE",NA,"CRICOTOPUS_SP._2",NA,"106,107"
